timestamp,mq2,mq135
116.589,1.110,1.030
116.706,1.100,1.050
116.822,1.090,1.060
116.920,1.110,1.060
117.027,1.100,1.090
117.115,1.090,1.090
117.205,1.090,1.100
117.294,1.090,1.110
117.414,1.080,1.100
117.508,1.090,1.080
117.589,1.090,1.100
117.706,1.070,1.080
117.799,1.100,1.100
117.918,1.080,1.100
118.033,1.080,1.110
118.124,1.080,1.110
118.244,1.070,1.130
118.358,1.070,1.110
118.481,1.070,1.100
118.570,1.070,1.110
118.703,1.060,1.130
118.794,1.060,1.160
118.895,1.060,1.180
119.013,1.070,1.210
119.105,1.070,1.250
119.197,1.070,1.320
119.312,1.050,1.390
119.404,1.060,1.480
119.504,1.070,1.590
119.585,1.060,1.710
119.705,1.070,1.810
119.788,1.070,1.880
119.908,1.070,1.970
120.009,1.080,2.050
120.144,1.090,2.080
120.241,1.080,2.120
120.356,1.100,2.120
120.466,1.100,2.110
120.592,1.120,2.080
120.697,1.110,2.060
120.800,1.100,2.050
120.900,1.120,2.010
121.026,1.130,1.960
121.139,1.130,1.950
121.264,1.140,1.940
121.332,1.140,1.940
121.425,1.140,1.940
121.544,1.140,1.920
